index,workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
2329,164,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.08,0.48,"""It's gross.""",19,M,Robert,positive,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
2330,164,condition1,small,big-small,big,M,Thomas,party,,,1,negative,0.72,0.65,0.22,0.96,"""His party wasn't small.""",20,F,Carolyn,,main_stimulus,human,normal,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
2331,292,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.57,0.2,0.17,0.08,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2332,292,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.67,0.69,0.85,0.84,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2333,292,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.8,0.06,0.97,0.8,"""It's boring.""",5,F,Lucy,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2334,292,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.57,0.85,0.75,0.69,"""It's entertaining.""",6,M,Mark,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2335,292,condition1,good,good-bad,bad,F,Rebecca,presentation,,,1,positive,0.23,0.12,0.31,0.0,"""Her presentation wasn't good.""",7,M,Richard,,main_stimulus,human,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2336,292,condition1,bad,good-bad,good,F,Carolyn,presentation,,,0,negative,0.9,0.2,1.0,0.86,"""Her presentation was bad.""",8,M,Anthony,,main_stimulus,human,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2337,292,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.08,0.11,0.3,0.77,"""It's gross.""",9,M,Robert,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2338,292,condition1,long,long-short,long,M,Scott,speech,,,1,positive,0.81,0.23,0.21,0.8,"""His speech wasn't long.""",10,F,Betty,,main_stimulus,human,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2339,292,condition1,slow,fast-slow,slow,,,zebra,,,1,negative,0.71,0.28,0.28,0.07,"""The zebra wasn't slow.""",11,M,Patrick,,main_stimulus,thing,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2340,292,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.08,0.86,0.04,0.81,"""It's entertaining.""",12,M,George,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2341,292,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.35,0.03,0.22,1.0,"""It's boring.""",13,F,Caroline,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2342,292,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,0.93,"""It's tasty.""",14,F,Sarah,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2343,292,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.89,0.9,0.87,0.9,"""It's tasty.""",15,F,Dora,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2344,292,condition1,fast,fast-slow,slow,,,zebra,,,0,positive,0.75,0.3,0.88,0.06,"""The zebra was fast.""",16,M,Thomas,,main_stimulus,thing,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2345,292,condition1,short,long-short,short,M,Jonathan,speech,,,0,negative,0.9,0.57,0.87,0.16,"""His speech was short.""",17,F,Heather,,main_stimulus,human,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2346,292,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.77,0.21,0.95,0.07,"""It's gross.""",18,M,Ethan,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2347,292,condition1,small,big-small,big,,,succulent,,,1,negative,0.68,0.61,0.79,0.98,"""The succulent wasn't small.""",19,M,Patrick,,main_stimulus,thing,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2348,292,condition1,big,big-small,big,,,succulent,,,0,positive,0.7,0.71,0.75,0.82,"""The succulent was big.""",20,M,Robert,,main_stimulus,thing,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
2349,127,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.86,0.22,0.11,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2350,127,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.49,0.47,0.83,0.85,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2351,127,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.86,0.12,0.97,0.86,"""It's gross.""",5,M,Ethan,negative,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2352,127,condition1,big,big-small,small,,,succulent,,,1,positive,0.21,0.74,0.47,0.13,"""The succulent wasn't big.""",6,F,Emily,,main_stimulus,thing,flipped,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2353,127,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.47,0.76,0.84,0.83,"""It's tasty.""",7,F,Dora,positive,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2354,127,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.05,0.92,0.02,0.95,"""It's tasty.""",8,F,Sarah,negative,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2355,127,condition1,bad,good-bad,good,M,John,presentation,,,0,negative,0.93,0.04,0.96,0.93,"""His presentation was bad.""",9,F,Karen,,main_stimulus,human,normal,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2356,127,condition1,short,long-short,short,M,Joshua,speech,,,0,negative,0.47,0.47,0.93,0.02,"""His speech was short.""",10,F,Emily,,main_stimulus,human,flipped,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2357,127,condition1,good,good-bad,good,F,Heather,presentation,,,1,positive,0.83,0.46,0.04,0.92,"""Her presentation wasn't good.""",11,M,Joshua,,main_stimulus,human,normal,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2358,127,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.47,0.46,0.89,0.86,"""It's entertaining.""",12,M,Mark,positive,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2359,127,condition1,fast,fast-slow,slow,F,Rachel,driver,,,1,positive,0.61,0.76,0.36,0.05,"""Her driving wasn't fast.""",13,M,Kenneth,,main_stimulus,human,flipped,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2360,127,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.07,0.08,0.16,0.1,"""It's boring.""",14,F,Caroline,positive,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2361,127,condition1,long,long-short,long,,,trail,,,0,positive,0.48,0.68,0.85,0.89,"""The trail was long.""",15,M,David,,main_stimulus,thing,normal,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2362,127,condition1,small,big-small,big,,,succulent,,,1,negative,0.7,0.7,0.52,0.83,"""The succulent wasn't small.""",16,M,Larry,,main_stimulus,thing,normal,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2363,127,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.02,0.96,0.06,0.91,"""It's entertaining.""",17,M,George,negative,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2364,127,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.92,0.06,0.96,0.92,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2365,127,condition1,slow,fast-slow,slow,,,zebra,,,0,negative,0.46,0.47,0.93,0.05,"""The zebra was slow.""",19,F,Brenda,,main_stimulus,thing,flipped,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2366,127,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.03,0.05,0.09,0.05,"""It's gross.""",20,M,Robert,positive,control,listener,,[],51,Yes,,4,2,1,Female,english,Chrome,Windows,768,1366,7.771233333333333,
2367,156,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.84,0.47,0.36,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2368,156,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.76,0.42,0.66,0.91,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2369,156,condition1,small,big-small,big,,,succulent,,,1,negative,0.88,0.48,0.33,0.92,"""The succulent wasn't small.""",5,M,Christopher,,main_stimulus,thing,normal,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2370,156,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.95,0.74,0.75,0.88,"""It's boring.""",6,F,Lucy,negative,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2371,156,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,0.72,0.3,0.78,0.87,"""The zebra was fast.""",7,F,Cynthia,,main_stimulus,thing,normal,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2372,156,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.84,0.61,0.36,0.12,"""It's boring.""",8,F,Caroline,positive,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2373,156,condition1,big,big-small,small,,,succulent,,,0,positive,0.86,0.45,0.81,0.07,"""The succulent was big.""",9,F,Angela,,main_stimulus,thing,flipped,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2374,156,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.93,0.72,0.7,0.86,"""It's tasty.""",10,F,Dora,positive,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2375,156,condition1,short,long-short,short,F,Joyce,speech,,,1,negative,0.64,0.47,0.21,0.01,"""Her speech wasn't short.""",11,M,Alexander,,main_stimulus,human,flipped,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2376,156,condition1,long,long-short,long,M,Kenneth,speech,,,0,positive,0.76,0.6,0.93,0.88,"""His speech was long.""",12,F,Virginia,,main_stimulus,human,normal,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2377,156,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.84,0.73,0.87,0.02,"""It's gross.""",13,M,Ethan,negative,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2378,156,condition1,slow,fast-slow,slow,M,James,driver,,,0,negative,0.79,0.75,0.99,0.12,"""His driving was slow.""",14,F,Cynthia,,main_stimulus,human,flipped,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2379,156,condition1,bad,good-bad,bad,,,weather,,,1,negative,0.68,0.69,0.14,0.03,"""The weather wasn't bad.""",15,M,Ronald,,main_stimulus,thing,flipped,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2380,156,condition1,good,good-bad,good,F,Heather,presentation,,,1,positive,0.95,0.72,0.15,0.91,"""Her presentation wasn't good.""",16,M,David,,main_stimulus,human,normal,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2381,156,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.87,0.91,0.04,0.84,"""It's tasty.""",17,F,Sarah,negative,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2382,156,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.92,0.71,0.01,0.85,"""It's entertaining.""",18,M,George,negative,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2383,156,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.06,0.27,0.09,0.87,"""It's gross.""",19,M,Robert,positive,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2384,156,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.7,0.73,0.83,0.9,"""It's entertaining.""",20,M,Mark,positive,control,listener,,[],23,Yes,,3,1,1,Female,English,Chrome,Mac,800,1280,4.455433333333334,
2385,263,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.87,0.02,0.07,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2386,263,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.97,0.88,0.99,0.99,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2387,263,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.97,0.17,1.0,0.0,"""It's boring.""",5,F,Lucy,negative,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2388,263,condition1,fast,fast-slow,fast,,,zebra,,,1,positive,0.75,0.19,0.0,1.0,"""The zebra wasn't fast.""",6,M,Timothy,,main_stimulus,thing,normal,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2389,263,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.83,0.04,0.99,0.98,"""It's gross.""",7,M,Ethan,negative,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2390,263,condition1,good,good-bad,bad,,,weather,,,1,positive,0.02,0.01,0.53,0.0,"""The weather wasn't good.""",8,F,Amanda,,main_stimulus,thing,flipped,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2391,263,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,0.95,0.02,1.0,1.0,"""The zebra was slow.""",9,M,Robert,,main_stimulus,thing,normal,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2392,263,condition1,bad,good-bad,bad,,,weather,,,0,negative,0.74,0.1,0.87,0.0,"""The weather was bad.""",10,M,James,,main_stimulus,thing,flipped,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2393,263,condition1,short,long-short,long,F,Margaret,speech,,,1,negative,0.74,0.3,0.09,1.0,"""Her speech wasn't short.""",11,M,Donald,,main_stimulus,human,normal,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2394,263,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,0.02,0.0,0.98,"""It's entertaining.""",12,M,George,negative,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2395,263,condition1,big,big-small,big,M,Kevin,party,,,0,positive,0.88,0.88,0.98,0.99,"""His party was big.""",13,F,Rachel,,main_stimulus,human,normal,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2396,263,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.82,0.88,0.93,0.96,"""It's entertaining.""",14,M,Mark,positive,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2397,263,condition1,long,long-short,short,M,Samuel,speech,,,1,positive,0.67,0.83,0.02,0.0,"""His speech wasn't long.""",15,F,Ashley,,main_stimulus,human,flipped,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2398,263,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,0.57,0.0,0.98,"""It's tasty.""",16,F,Sarah,negative,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2399,263,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.71,0.77,1.0,1.0,"""It's tasty.""",17,F,Dora,positive,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2400,263,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.02,0.0,0.87,"""It's boring.""",18,F,Caroline,positive,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2401,263,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.0,0.95,"""It's gross.""",19,M,Robert,positive,control,listener,,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2402,263,condition1,small,big-small,small,M,William,party,,,0,negative,0.75,0.75,1.0,0.0,"""His party was small.""",20,F,Sharon,,main_stimulus,human,flipped,[],54,Yes,,3,2,1,Male,English,Chrome,Mac,1080,1920,9.046333333333331,
2403,174,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.95,0.98,0.11,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2404,174,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.98,1.0,0.99,0.99,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2405,174,condition1,small,big-small,big,M,John,party,,,1,negative,0.98,0.99,0.01,1.0,"""His party wasn't small.""",5,F,Elizabeth,,main_stimulus,human,normal,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2406,174,condition1,good,good-bad,bad,F,Linda,presentation,,,0,positive,0.48,0.49,0.98,0.01,"""Her presentation was good.""",6,M,Brian,,main_stimulus,human,flipped,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2407,174,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.98,0.99,0.0,0.98,"""It's gross.""",7,M,Robert,positive,control,listener,,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2408,174,condition1,short,long-short,short,,,trail,,,1,negative,0.85,0.86,0.16,0.95,"""The trail wasn't short.""",8,M,Jeffrey,,main_stimulus,thing,flipped,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2409,174,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.26,0.16,0.01,0.87,"""It's tasty.""",9,F,Sarah,negative,control,listener,,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2410,174,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,0.99,0.97,0.02,0.96,"""The zebra wasn't slow.""",10,M,Gary,,main_stimulus,thing,normal,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2411,174,condition1,long,long-short,short,,,trail,,,0,positive,0.59,0.63,0.91,0.16,"""The trail was long.""",11,F,Deborah,,main_stimulus,thing,flipped,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2412,174,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.94,0.69,0.97,0.94,"""It's entertaining.""",12,M,Mark,positive,control,listener,,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2413,174,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,0.99,0.99,0.07,"""It's gross.""",13,M,Ethan,negative,control,listener,,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2414,174,condition1,fast,fast-slow,fast,F,Deborah,driver,,,0,positive,0.97,0.95,0.95,0.94,"""Her driving was fast.""",14,M,Patrick,,main_stimulus,human,normal,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2415,174,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.78,0.89,0.95,0.01,"""It's boring.""",15,F,Lucy,negative,control,listener,,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2416,174,condition1,bad,good-bad,bad,F,Rebecca,presentation,,,1,negative,0.78,0.45,0.33,0.01,"""Her presentation wasn't bad.""",16,M,Brandon,,main_stimulus,human,flipped,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
2417,174,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.87,0.92,0.02,0.03,"""It's entertaining.""",17,M,George,negative,control,listener,,[],38,Yes,,3,2,0,Male,English,Chrome,Windows,720,1280,12.537433333333333,
