workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
196,condition1,long,long-short,short,M,Michael,speech,,,1,positive,0.49,0.51,0.24,0.0,"""His speech wasn't long.""",5,F,Elizabeth,,main_stimulus,human,flipped,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,bad,good-bad,bad,M,Kevin,presentation,,,0,negative,0.49,0.5,0.49,0.0,"""His presentation was bad.""",6,F,Emily,,main_stimulus,human,flipped,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,good,good-bad,bad,,,weather,,,0,positive,0.46,0.46,0.83,0.0,"""The weather was good.""",7,M,Joshua,,main_stimulus,thing,flipped,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,0.48,0.47,0.41,1.0,"""The zebra wasn't slow.""",8,F,Amanda,,main_stimulus,thing,normal,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.03,0.9,0.0,0.46,"""It's tasty.""",9,F,Sarah,negative,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,small,big-small,small,,,succulent,,,1,negative,0.49,0.51,0.2,0.0,"""The succulent wasn't small.""",10,M,George,,main_stimulus,thing,flipped,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.45,0.46,0.0,0.51,"""It's boring.""",11,F,Caroline,positive,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,1.0,1.0,1.0,1.0,"""It's tasty.""",12,F,Dora,positive,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.88,0.9,1.0,1.0,"""It's entertaining.""",13,M,Mark,positive,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,big,big-small,big,M,Scott,party,,,0,positive,0.74,0.75,1.0,1.0,"""His party was big.""",14,F,Mary,,main_stimulus,human,normal,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.8,0.49,0.8,0.71,"""It's boring.""",15,F,Lucy,negative,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,0.61,0.62,1.0,1.0,"""The zebra was fast.""",16,F,Samantha,,main_stimulus,thing,normal,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.47,0.51,0.0,0.71,"""It's entertaining.""",17,M,George,negative,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,short,long-short,long,F,Julie,speech,,,1,negative,0.69,0.63,0.25,1.0,"""Her speech wasn't short.""",18,M,Samuel,,main_stimulus,human,normal,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.2,0.23,0.0,0.05,"""It's gross.""",19,M,Robert,positive,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
196,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.74,0.75,1.0,0.88,"""It's gross.""",20,M,Ethan,negative,control,listener,,[],72,Yes,Interesting and different study format. All the best with your research!,4,2,1,Female,English,Safari,Mac,900,1440,6.824483333333333,
173,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.27,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.81,0.17,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.05,0.95,0.0,1.0,"""It's tasty.""",5,F,Sarah,negative,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,fast,fast-slow,fast,M,Charles,driver,,,0,positive,0.93,0.51,0.96,0.95,"""His driving was fast.""",6,F,Stephanie,,main_stimulus,human,normal,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,small,big-small,big,,,succulent,,,0,negative,0.83,0.36,0.76,0.86,"""The succulent was small.""",7,F,Mary,,main_stimulus,thing,normal,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,good,good-bad,bad,,,weather,,,1,positive,0.78,0.4,0.23,0.03,"""The weather wasn't good.""",8,M,Anthony,,main_stimulus,thing,flipped,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,big,big-small,small,F,Samantha,party,,,0,positive,0.83,0.34,0.85,0.08,"""Her party was big.""",9,M,George,,main_stimulus,human,flipped,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,long,long-short,long,,,trail,,,1,positive,0.81,0.37,0.19,0.85,"""The trail wasn't long.""",10,M,Jacob,,main_stimulus,thing,normal,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.87,0.18,1.0,0.91,"""It's gross.""",11,M,Ethan,negative,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,slow,fast-slow,fast,M,Timothy,driver,,,1,negative,0.79,0.67,0.26,0.9,"""His driving wasn't slow.""",12,F,Shirley,,main_stimulus,human,normal,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,bad,good-bad,bad,M,Joshua,presentation,,,1,negative,0.5,0.5,0.5,0.04,"""His presentation wasn't bad.""",13,F,Laura,,main_stimulus,human,flipped,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,bad,good-bad,bad,M,Joshua,presentation,,,1,negative,0.7,0.6,0.32,0.04,"""His presentation wasn't bad.""",13,F,Laura,,main_stimulus,human,flipped,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.16,0.85,0.04,0.77,"""It's entertaining.""",14,M,George,negative,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.79,0.81,0.86,0.84,"""It's tasty.""",15,F,Dora,positive,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.84,0.33,0.92,0.82,"""It's boring.""",16,F,Lucy,negative,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.01,0.02,0.16,0.26,"""It's gross.""",17,M,Robert,positive,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.88,0.71,0.88,0.86,"""It's entertaining.""",18,M,Mark,positive,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.08,0.09,0.13,0.74,"""It's boring.""",19,F,Caroline,positive,control,listener,,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
173,condition1,short,long-short,short,,,trail,,,0,negative,0.7,0.72,0.93,0.03,"""The trail was short.""",20,F,Janet,,main_stimulus,thing,flipped,[],32,Yes,,3,1,1,Female,English,Firefox,Windows,1034,1550,16.343633333333333,
112,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.75,0.26,0.3,0.14,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.75,0.3,0.84,0.77,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.76,0.58,0.88,0.79,"""It's entertaining.""",5,M,Mark,positive,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,bad,good-bad,bad,,,weather,,,0,negative,0.74,0.19,0.84,0.05,"""The weather was bad.""",6,F,Helen,,main_stimulus,thing,flipped,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,big,big-small,small,,,succulent,,,1,positive,0.32,0.09,0.21,0.21,"""The succulent wasn't big.""",7,M,Larry,,main_stimulus,thing,flipped,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,good,good-bad,bad,M,Daniel,presentation,,,0,positive,0.63,0.41,0.86,0.05,"""His presentation was good.""",8,F,Nicole,,main_stimulus,human,flipped,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,short,long-short,long,,,trail,,,0,negative,0.4,0.29,0.45,0.88,"""The trail was short.""",9,F,Rebecca,,main_stimulus,thing,normal,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,small,big-small,big,M,Brandon,party,,,1,negative,0.66,0.57,0.3,0.94,"""His party wasn't small.""",10,F,Kimberly,,main_stimulus,human,normal,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,fast,fast-slow,fast,M,George,driver,,,0,positive,0.72,0.59,0.98,0.93,"""His driving was fast.""",11,F,Diane,,main_stimulus,human,normal,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.65,0.66,0.15,0.99,"""It's boring.""",12,F,Caroline,positive,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,0.63,0.58,0.34,0.85,"""The zebra wasn't slow.""",13,M,Benjamin,,main_stimulus,thing,normal,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.23,0.39,0.11,1.0,"""It's gross.""",14,M,Robert,positive,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,long,long-short,short,F,Margaret,speech,,,1,positive,0.61,0.63,0.06,0.07,"""Her speech wasn't long.""",15,M,Timothy,,main_stimulus,human,flipped,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.03,0.91,0.01,0.79,"""It's tasty.""",16,F,Sarah,negative,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.85,0.22,1.0,0.75,"""It's gross.""",17,M,Ethan,negative,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.76,0.22,0.92,0.84,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.28,0.72,0.09,0.75,"""It's entertaining.""",19,M,George,negative,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
112,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.7,0.74,0.81,0.8,"""It's tasty.""",20,F,Dora,positive,control,listener,,[],19,Yes,,2,1,1,Female,English,Firefox,Windows,864,1296,8.282883333333332,
164,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.85,0.26,0.08,0.19,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.69,0.55,0.84,0.86,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,fast,fast-slow,fast,M,Jacob,driver,,,0,positive,0.55,0.53,0.84,0.84,"""His driving was fast.""",5,F,Kimberly,,main_stimulus,human,normal,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.5,0.61,0.66,0.74,"""It's entertaining.""",6,M,Mark,positive,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.87,0.09,0.92,0.74,"""It's gross.""",7,M,Ethan,negative,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,bad,good-bad,bad,,,weather,,,0,negative,0.77,0.12,0.88,0.08,"""The weather was bad.""",8,M,Steven,,main_stimulus,thing,flipped,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,long,long-short,short,M,Dennis,speech,,,0,positive,0.66,0.19,0.74,0.09,"""His speech was long.""",9,F,Ashley,,main_stimulus,human,flipped,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,slow,fast-slow,slow,F,Mary,driver,,,1,negative,0.59,0.29,0.51,0.1,"""Her driving wasn't slow.""",10,M,Tyler,,main_stimulus,human,flipped,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,good,good-bad,good,,,weather,,,1,positive,0.65,0.39,0.27,0.87,"""The weather wasn't good.""",11,F,Nicole,,main_stimulus,thing,normal,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,0.99,0.17,0.85,"""It's entertaining.""",12,M,George,negative,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,short,long-short,short,,,trail,,,1,negative,0.65,0.23,0.36,0.06,"""The trail wasn't short.""",13,F,Amanda,,main_stimulus,thing,flipped,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.64,0.62,0.8,0.81,"""It's tasty.""",14,F,Dora,positive,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,big,big-small,big,,,succulent,,,0,positive,0.77,0.74,0.79,0.81,"""The succulent was big.""",15,M,Jack,,main_stimulus,thing,normal,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.13,0.88,"""It's tasty.""",16,F,Sarah,negative,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.04,0.09,0.86,0.74,"""It's boring.""",17,F,Lucy,negative,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.15,0.0,0.2,0.5,"""It's boring.""",18,F,Caroline,positive,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.08,0.48,"""It's gross.""",19,M,Robert,positive,control,listener,,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
164,condition1,small,big-small,big,M,Thomas,party,,,1,negative,0.72,0.65,0.22,0.96,"""His party wasn't small.""",20,F,Carolyn,,main_stimulus,human,normal,[],36,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,8.511666666666667,
292,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.57,0.2,0.17,0.08,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.67,0.69,0.85,0.84,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.8,0.06,0.97,0.8,"""It's boring.""",5,F,Lucy,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.57,0.85,0.75,0.69,"""It's entertaining.""",6,M,Mark,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,good,good-bad,bad,F,Rebecca,presentation,,,1,positive,0.23,0.12,0.31,0.0,"""Her presentation wasn't good.""",7,M,Richard,,main_stimulus,human,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,bad,good-bad,good,F,Carolyn,presentation,,,0,negative,0.9,0.2,1.0,0.86,"""Her presentation was bad.""",8,M,Anthony,,main_stimulus,human,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.08,0.11,0.3,0.77,"""It's gross.""",9,M,Robert,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,long,long-short,long,M,Scott,speech,,,1,positive,0.81,0.23,0.21,0.8,"""His speech wasn't long.""",10,F,Betty,,main_stimulus,human,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,slow,fast-slow,slow,,,zebra,,,1,negative,0.71,0.28,0.28,0.07,"""The zebra wasn't slow.""",11,M,Patrick,,main_stimulus,thing,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.08,0.86,0.04,0.81,"""It's entertaining.""",12,M,George,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.35,0.03,0.22,1.0,"""It's boring.""",13,F,Caroline,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,0.93,"""It's tasty.""",14,F,Sarah,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.89,0.9,0.87,0.9,"""It's tasty.""",15,F,Dora,positive,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,fast,fast-slow,slow,,,zebra,,,0,positive,0.75,0.3,0.88,0.06,"""The zebra was fast.""",16,M,Thomas,,main_stimulus,thing,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,short,long-short,short,M,Jonathan,speech,,,0,negative,0.9,0.57,0.87,0.16,"""His speech was short.""",17,F,Heather,,main_stimulus,human,flipped,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.77,0.21,0.95,0.07,"""It's gross.""",18,M,Ethan,negative,control,listener,,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
292,condition1,small,big-small,big,,,succulent,,,1,negative,0.68,0.61,0.79,0.98,"""The succulent wasn't small.""",19,M,Patrick,,main_stimulus,thing,normal,[],24,Yes,,3,2,1,Female,English,Safari,Mac,900,1440,6.0222,
